Date,Open,High,Low,Close,Volume
2001.7.31,"1,365","1,395","1,320","1,375","63,751,430"
2001.8.1,"1,415","1,580","1,405","1,580","209,858,930"
2001.8.2,"1,675","1,720","1,585","1,615","178,206,930"
2001.8.3,"1,635","1,660","1,605","1,625","79,135,100"
2001.8.6,"1,575","1,825","1,560","1,790","183,405,740"
2001.8.7,"1,700","1,775","1,625","1,685","151,272,420"
2001.8.8,"1,700","1,705","1,590","1,615","97,539,320"
2001.8.9,"1,520","1,575","1,505","1,530","81,683,330"
2001.8.10,"1,560","1,605","1,520","1,545","77,854,790"
2001.8.13,"1,545","1,565","1,455","1,505","78,447,440"
2001.8.14,"1,600","1,720","1,560","1,670","157,778,980"
2001.8.16,"1,605","1,725","1,585","1,670","145,196,070"
2001.8.17,"1,710","1,735","1,620","1,630","110,508,170"
2001.8.20,"1,515","1,590","1,515","1,525","82,139,080"
2001.8.21,"1,580","1,610","1,515","1,565","78,191,990"
2001.8.22,"1,530","1,655","1,520","1,630","134,092,930"
2001.8.23,"1,680","1,680","1,390","1,400","166,765,630"
2001.8.24,"1,330","1,365","1,220","1,255","169,238,700"
2001.8.27,"1,205","1,230","1,070","1,070","199,280,940"
2001.8.28,"1,045","1,135",995,"1,095","243,497,730"
2001.8.29,"1,025","1,050",935,935,"216,871,280"
2001.8.30,815,920,795,880,"424,106,350"
2001.8.31,815,955,780,830,"421,826,870"
2001.9.3,870,885,795,800,"210,085,250"
2001.9.4,835,920,815,920,"241,573,660"
2001.9.5,910,"1,030",885,980,"483,624,870"
2001.9.6,"1,060","1,125","1,040","1,125","280,610,380"
2001.9.7,"1,195","1,290","1,180","1,290","176,172,000"
2001.9.10,"1,350","1,475","1,350","1,400","348,047,170"
2001.9.11,"1,325","1,440","1,190","1,190","354,205,970"
2001.9.12,"1,015","1,015","1,015","1,015","2,934,990"
2001.9.13,935,"1,165",935,"1,165","586,009,900"
2001.9.14,"1,180","1,280",995,995,"630,929,040"
2001.9.17,"1,045","1,050",850,850,"438,766,880"
2001.9.18,950,975,910,975,"247,718,490"
2001.9.19,965,"1,040",875,945,"384,338,680"
2001.9.20,965,985,890,925,"301,665,810"
2001.9.21,880,920,850,915,"228,404,620"
2001.9.24,930,955,905,930,"217,692,600"
2001.9.25,995,"1,000",880,890,"270,366,430"
2001.9.26,910,920,860,875,"163,388,700"
2001.9.27,855,910,850,910,"170,783,430"
2001.9.28,900,920,875,885,"126,743,220"
2001.10.4,955,980,925,955,"238,488,010"
2001.10.5,960,"1,095",940,"1,095","483,314,760"
2001.10.8,"1,120","1,240","1,060","1,080","429,545,310"
2001.10.9,"1,150","1,170","1,060","1,110","349,714,270"
2001.10.10,"1,080","1,125","1,010","1,035","223,356,930"
2001.10.11,"1,095","1,120","1,055","1,070","272,381,250"
2001.10.12,"1,105","1,135","1,010","1,050","324,922,990"
2001.10.15,"1,055","1,085","1,030","1,055","132,145,360"
2001.10.16,"1,030","1,055","1,010","1,015","118,619,060"
2001.10.17,"1,030","1,045",990,"1,015","143,050,420"
2001.10.18,985,"1,010",950,950,"132,195,830"
2001.10.19,930,"1,050",930,"1,005","404,674,390"
2001.10.22,"1,010","1,030",970,990,"152,288,700"
2001.10.23,"1,010","1,020",920,940,"160,017,840"
2001.10.24,915,950,900,900,"107,677,250"
2001.10.25,910,"1,005",900,945,"348,845,850"
2001.10.26,970,995,920,940,"134,199,850"
2001.10.29,980,"1,020",955,990,"221,327,570"
2001.10.30,965,"1,005",950,970,"141,708,450"
2001.10.31,"1,015","1,115","1,005","1,115","408,306,530"
2001.11.1,"1,240","1,280","1,190","1,280","243,527,530"
2001.11.2,"1,310","1,465","1,170","1,240","578,579,140"
2001.11.5,"1,295","1,305","1,220","1,265","185,013,820"
2001.11.6,"1,280","1,290","1,190","1,210","198,406,870"
2001.11.7,"1,170","1,230","1,170","1,190","191,887,720"
2001.11.8,"1,220","1,255","1,190","1,200","204,503,830"
2001.11.9,"1,235","1,380","1,225","1,380","502,786,320"
2001.11.12,"1,540","1,585","1,475","1,585","411,194,120"
2001.11.13,"1,620","1,685","1,535","1,640","534,125,910"
2001.11.14,"1,690","1,885","1,680","1,830","506,474,470"
2001.11.15,"1,790","1,865","1,660","1,730","427,898,210"
2001.11.16,"1,730","1,800","1,625","1,800","340,890,510"
2001.11.19,"1,820","2,045","1,770","1,930","583,301,300"
2001.11.20,"1,950","2,015","1,645","1,715","472,831,640"
2001.11.21,"1,700","1,810","1,650","1,765","376,126,770"
2001.11.22,"1,805","1,935","1,775","1,935","450,443,330"
2001.11.23,"1,950","2,055","1,905","1,910","372,266,960"
2001.11.26,"1,970","2,005","1,910","1,945","194,391,600"
2001.11.27,"2,000","2,130","1,940","2,130","259,007,220"
2001.11.28,"2,130","2,185","1,900","1,940","297,601,050"
2001.11.29,"1,905","2,090","1,905","2,050","249,042,360"
2001.11.30,"2,155","2,215","2,070","2,145","412,184,620"
2001.12.3,"2,180","2,465","2,150","2,465","543,878,000"
2001.12.4,"2,665","2,830","2,565","2,660","442,166,180"
2001.12.5,"2,760","2,815","2,660","2,780","353,753,710"
2001.12.6,"2,890","2,950","2,625","2,740","292,183,220"
2001.12.7,"2,650","2,855","2,650","2,850","248,424,630"
2001.12.10,"2,815","2,900","2,630","2,670","246,212,990"
2001.12.11,"2,600","2,705","2,560","2,650","207,083,740"
2001.12.12,"2,600","2,700","2,565","2,625","187,102,130"
2001.12.13,"2,600","2,655","2,310","2,440","225,732,000"
2001.12.14,"2,335","2,420","2,280","2,360","159,301,800"
2001.12.17,"2,370","2,515","2,345","2,445","206,013,920"
2001.12.18,"2,485","2,560","2,080","2,080","261,613,140"
2001.12.19,"2,170","2,195","1,860","2,025","314,681,580"
2001.12.20,"2,025","2,070","1,955","2,040","201,136,460"
2001.12.21,"1,975","2,025","1,900","1,950","96,474,840"
2001.12.24,"1,980","2,085","1,950","2,020","165,742,940"
2001.12.26,"2,085","2,320","2,070","2,320","235,632,480"
2001.12.27,"2,420","2,445","2,260","2,320","230,784,100"
2001.12.28,"2,420","2,450","2,340","2,420","209,406,910"
2002.1.2,"2,520","2,780","2,460","2,780","246,233,296"
2002.1.3,"2,850","3,070","2,750","2,850","314,706,140"
2002.1.4,"3,020","3,050","2,905","2,940","178,207,266"
2002.1.7,"2,920","2,955","2,795","2,860","218,383,389"
2002.1.8,"2,795","2,900","2,735","2,805","215,215,619"
2002.1.9,"2,835","3,225","2,835","3,225","365,153,956"
2002.1.10,"3,320","3,515","3,060","3,120","423,437,658"
2002.1.11,"3,050","3,225","2,940","3,030","247,917,427"
2002.1.14,"3,000","3,200","2,970","3,165","222,787,155"
2002.1.15,"3,015","3,100","2,715","2,820","208,842,307"
2002.1.16,"2,770","2,855","2,660","2,675","173,771,506"
2002.1.17,"2,620","2,640","2,440","2,600","275,388,503"
2002.1.18,"2,620","2,645","2,400","2,400","138,360,559"
2002.1.21,"2,315","2,425","2,235","2,375","169,422,186"
2002.1.22,"2,470","2,700","2,460","2,585","269,182,162"
2002.1.23,"2,520","2,620","2,480","2,620","136,603,532"
2002.1.24,"2,770","2,785","2,595","2,600","149,810,665"
2002.1.25,"2,600","2,660","2,450","2,480","147,371,581"
2002.1.28,"2,580","2,615","2,425","2,490","149,685,519"
2002.1.29,"2,410","2,505","2,290","2,290","122,720,301"
2002.1.30,"2,150","2,590","2,075","2,520","270,803,470"
2002.1.31,"2,575","2,640","2,440","2,440","227,578,662"
2002.2.1,"2,570","2,690","2,495","2,615","266,552,487"
2002.2.4,"2,600","2,700","2,450","2,450","183,555,721"
2002.2.5,"2,460","2,530","2,420","2,470","128,329,141"
2002.2.6,"2,520","2,545","2,460","2,485","103,669,556"
2002.2.7,"2,415","2,490","2,285","2,340","85,649,783"
2002.2.8,"2,340","2,620","2,280","2,530","161,547,410"
2002.2.14,"2,750","2,780","2,330","2,370","287,919,020"
2002.2.15,"2,015","2,295","2,015","2,015","285,585,509"
2002.2.18,"2,030","2,065","1,735","1,910","427,385,508"
2002.2.19,"1,915","1,935","1,775","1,800","225,363,820"
2002.2.20,"1,800","1,885","1,730","1,765","208,554,774"
2002.2.21,"1,765","1,800","1,535","1,560","242,828,498"
2002.2.22,"1,505","1,600","1,425","1,600","305,933,611"
2002.2.25,"1,550","1,605","1,440","1,450","149,291,847"
2002.2.26,"1,465","1,540","1,430","1,480","186,219,361"
2002.2.27,"1,495","1,670","1,475","1,670","219,683,232"
2002.2.28,"1,700","1,760","1,585","1,615","216,458,526"
2002.3.4,"1,715","1,740","1,665","1,705","150,434,557"
2002.3.5,"1,735","1,960","1,730","1,960","248,387,247"
2002.3.6,"2,010","2,230","2,010","2,100","420,436,428"
2002.3.7,"2,060","2,150","1,785","1,785","295,816,138"
2002.3.8,"1,850","1,865","1,660","1,735","234,779,515"
2002.3.11,"1,670","1,725","1,610","1,610","179,223,458"
2002.3.12,"1,580","1,735","1,580","1,655","213,175,457"
2002.3.13,"1,645","1,710","1,610","1,625","126,732,625"
2002.3.14,"1,625","1,750","1,610","1,695","181,569,821"
2002.3.15,"1,700","1,755","1,650","1,665","134,854,458"
2002.3.18,"1,680","1,705","1,550","1,580","175,640,707"
2002.3.19,"1,590","1,615","1,525","1,545","122,290,347"
2002.3.20,"1,545","1,560","1,460","1,460","135,369,474"
2002.3.21,"1,405","1,480","1,390","1,410","131,607,789"
2002.3.22,"1,450","1,520","1,430","1,520","137,375,665"
2002.3.25,"1,520","1,535","1,460","1,465","72,462,187"
2002.3.26,"1,430","1,475","1,420","1,455","55,115,871"
2002.3.27,"1,470","1,550","1,450","1,470","143,148,629"
2002.3.28,"1,480","1,605","1,465","1,555","212,858,314"
2002.3.29,"1,530","1,535","1,440","1,440","98,908,495"
2002.4.1,"1,490","1,490","1,400","1,415","69,769,811"
2002.4.2,"1,380","1,435","1,355","1,380","83,103,788"
2002.4.3,"1,350","1,415","1,350","1,370","71,391,216"
2002.4.4,"1,400","1,420","1,325","1,370","80,463,948"
2002.4.8,"1,370","1,405","1,335","1,335","77,962,838"
2002.4.9,"1,340","1,350","1,265","1,270","83,459,283"
2002.4.10,"1,255","1,335","1,250","1,270","113,990,523"
2002.4.11,"1,275","1,290","1,240","1,265","70,213,647"
2002.4.12,"1,245","1,450","1,245","1,450","271,440,936"
2002.4.15,"1,520","1,535","1,380","1,405","247,267,793"
2002.4.16,"1,445","1,455","1,350","1,365","108,667,187"
2002.4.17,"1,400","1,415","1,355","1,360","82,304,615"
2002.4.18,"1,320","1,380","1,310","1,315","76,812,910"
2002.4.19,"1,275","1,320","1,250","1,260","77,686,731"
2002.4.22,"1,225","1,250","1,115","1,175","145,252,045"
2002.4.23,"1,145","1,155","1,000","1,005","160,970,234"
2002.4.24,"1,050","1,140","1,020","1,080","200,736,661"
2002.4.25,"1,060","1,145","1,000","1,010","115,245,081"
2002.4.26,"1,030","1,100","1,020","1,055","147,136,611"
2002.4.29,900,930,900,900,"70,785,286"
2002.4.30,765,"1,035",765,955,"560,235,390"
2002.5.2,875,895,815,815,"246,380,173"
2002.5.3,870,900,780,805,"214,147,234"
2002.5.6,765,775,695,705,"148,740,076"
2002.5.7,665,700,610,620,"126,626,416"
2002.5.8,635,710,620,710,"222,126,813"
2002.5.9,760,805,685,695,"327,948,417"
2002.5.10,700,720,655,665,"100,788,316"
2002.5.13,655,690,640,660,"74,704,949"
2002.5.14,680,750,680,705,"267,892,172"
2002.5.15,740,775,730,740,"177,356,214"
2002.5.16,740,850,720,830,"491,924,515"
2002.5.17,850,920,835,860,"283,518,630"
2002.5.20,870,905,825,825,"156,292,538"
2002.5.21,815,845,760,760,"151,451,496"
2002.5.22,765,785,750,770,"86,850,864"
2002.5.23,750,770,700,705,"91,933,478"
2002.5.24,700,730,680,705,"74,397,669"
2002.5.27,710,760,695,720,"125,506,110"
2002.5.28,750,760,720,735,"74,582,007"
2002.5.29,740,790,725,730,"134,734,816"
2002.5.30,730,745,695,700,"77,399,063"
2002.5.31,685,740,675,690,"109,172,195"
2002.6.3,660,675,595,620,"110,265,515"
2002.6.4,580,590,530,530,"160,050,627"
2002.6.5,460,495,455,455,"365,644,668"
2002.6.7,435,465,390,390,"530,822,387"
2002.6.10,385,395,345,355,"790,180,496"
2002.6.11,365,380,355,380,"570,229,657"
2002.6.12,365,380,355,360,"274,649,757"
2002.6.14,365,380,355,360,"303,972,784"
2002.6.17,360,365,325,330,"336,992,480"
2002.6.18,340,345,315,335,"313,137,259"
2002.6.19,325,335,285,290,"309,978,939"
2002.6.20,280,305,265,290,"530,655,180"
2002.6.21,295,305,275,285,"415,517,368"
2002.6.24,275,280,255,260,"259,082,214"
2002.6.25,260,270,225,230,"310,507,605"
2002.6.26,210,220,200,200,"201,270,660"
2002.6.27,205,230,195,230,"513,160,051"
2002.6.28,245,260,240,260,"230,094,491"
2002.7.2,285,295,280,295,"66,672,685"
2002.7.3,335,335,335,335,"16,229,042"
2002.7.4,385,385,330,385,"1,004,020,028"
2002.7.5,395,440,380,440,"450,057,041"
2002.7.8,505,505,460,505,"434,911,395"
2002.7.9,510,580,510,580,"975,615,565"
2002.7.10,660,665,635,665,"149,323,866"
2002.7.11,760,760,570,570,"500,747,146"
2002.7.12,610,655,570,655,"1,303,780,611"
2002.7.15,740,750,585,660,"1,197,572,960"
2002.7.16,660,715,610,640,"1,492,878,281"
2002.7.18,675,725,610,705,"1,335,622,272"
2002.7.19,710,755,690,735,"1,627,712,807"
2002.7.22,685,720,625,625,"961,735,372"
2002.7.23,595,635,545,565,"1,832,794,266"
2002.7.24,530,595,505,510,"1,446,582,045"
2002.7.25,570,585,520,520,"792,436,521"
2002.7.26,470,490,445,445,"487,660,640"
2002.7.29,415,510,390,510,"1,552,343,697"
2002.7.30,550,585,545,585,"847,671,415"
2002.7.31,610,655,500,510,"1,437,929,114"
2002.8.1,550,555,480,545,"962,007,504"
2002.8.2,520,620,510,595,"1,239,196,570"
2002.8.5,600,630,570,570,"1,246,155,720"
2002.8.6,560,595,550,580,"971,604,063"
2002.8.7,620,630,585,590,"571,620,593"
2002.8.8,590,600,560,560,"497,790,073"
2002.8.9,575,615,555,570,"1,015,650,489"
2002.8.12,565,600,560,565,"457,844,891"
2002.8.13,575,580,525,535,"394,130,508"
2002.8.14,520,535,495,505,"424,667,795"
2002.8.16,515,525,495,500,"397,285,712"
2002.8.19,515,575,515,575,"714,470,565"
2002.8.20,645,655,570,590,"1,170,102,426"
2002.8.21,595,630,590,625,"966,104,110"
2002.8.22,645,650,590,600,"807,730,622"
2002.8.23,595,615,570,580,"415,785,241"
2002.8.26,550,560,530,530,"339,462,107"
2002.8.27,535,545,525,540,"243,804,574"
2002.8.28,520,535,520,520,"186,622,586"
2002.8.29,550,585,535,550,"703,679,662"
2002.8.30,560,570,530,535,"359,995,608"
2002.9.2,530,540,520,535,"209,490,412"
2002.9.3,535,550,520,525,"321,364,742"
2002.9.4,510,525,510,515,"188,005,362"
2002.9.5,525,530,505,505,"177,389,894"
2002.9.6,495,505,475,480,"241,949,386"
2002.9.9,485,505,445,485,"510,960,701"
2002.9.10,485,495,465,465,"237,669,586"
2002.9.11,470,480,450,455,"200,052,522"
2002.9.12,485,520,480,520,"254,792,438"
2002.9.13,595,595,530,540,"894,378,131"
2002.9.16,540,545,470,480,"526,408,848"
2002.9.17,505,510,480,495,"226,074,886"
2002.9.18,470,485,465,470,"224,659,555"
2002.9.19,460,480,460,465,"177,505,262"
2002.9.23,460,465,425,440,"192,104,656"
2002.9.24,425,455,420,430,"263,671,661"
2002.9.25,440,445,405,415,"197,873,630"
2002.9.26,475,475,465,475,"331,747,821"
2002.9.27,480,490,430,430,"806,661,299"
2002.9.30,415,430,405,425,"242,095,763"
2002.10.1,415,440,415,430,"189,937,465"
2002.10.2,380,420,370,370,"451,565,255"
2002.10.4,345,350,315,315,"518,562,207"
2002.10.7,300,315,285,300,"325,392,438"
2002.10.8,295,310,295,305,"226,475,572"
2002.10.9,305,310,285,285,"187,335,435"
2002.10.10,270,285,255,280,"317,354,409"
2002.10.11,295,310,275,285,"317,604,430"
2002.10.14,305,305,290,295,"228,266,581"
2002.10.15,300,335,295,335,"323,637,166"
2002.10.16,350,380,340,350,"696,314,067"
2002.10.17,370,400,350,400,"782,743,696"
2002.10.18,435,460,430,460,"606,146,836"
2002.10.21,485,525,465,465,"1,194,169,404"
2002.10.22,500,505,435,460,"640,788,610"
2002.10.23,465,525,440,525,"1,080,763,893"
2002.10.24,560,585,540,545,"1,220,169,524"
2002.10.25,525,555,510,515,"625,377,547"
2002.10.28,555,590,555,590,"721,658,137"
2002.10.29,595,600,505,505,"1,124,983,824"
2002.10.30,480,495,430,460,"924,558,028"
2002.10.31,495,500,460,475,"603,066,511"
2002.11.1,450,485,450,455,"526,204,866"
2002.11.4,465,520,460,520,"1,292,829,175"
2002.11.5,540,545,480,500,"821,756,859"
2002.11.6,525,540,500,530,"817,663,698"
2002.11.7,530,535,485,495,"409,320,091"
2002.11.8,470,500,465,500,"346,847,281"
2002.11.11,490,505,475,480,"325,706,581"
2002.11.12,465,500,460,490,"540,159,260"
2002.11.13,500,505,460,470,"355,508,263"
2002.11.14,460,480,450,455,"260,746,268"
2002.11.15,475,480,400,420,"643,888,620"
2002.11.18,415,430,400,410,"320,880,644"
2002.11.19,410,470,405,470,"1,176,177,099"
2002.11.20,475,505,450,460,"739,620,956"
2002.11.21,490,495,450,460,"357,189,636"
2002.11.22,475,480,440,440,"311,868,532"
2002.11.25,435,500,435,485,"1,074,239,619"
2002.11.26,495,520,465,465,"994,798,449"
2002.11.27,465,475,440,450,"291,519,687"
2002.11.28,465,470,430,440,"301,856,153"
2002.11.29,430,445,425,435,"196,800,266"
2002.12.2,435,455,430,440,"329,272,451"
2002.12.3,460,485,455,460,"471,022,025"
2002.12.4,455,460,435,440,"231,429,258"
2002.12.5,435,450,430,445,"175,648,259"
2002.12.6,440,465,435,440,"279,008,558"
2002.12.9,425,430,380,390,"533,985,788"
2002.12.10,380,410,375,410,"320,572,791"
2002.12.11,390,395,350,350,"459,554,773"
2002.12.12,320,355,305,330,"764,133,953"
2002.12.13,330,340,310,315,"207,729,702"
2002.12.16,305,360,305,360,"549,178,831"
2002.12.17,390,405,350,355,"803,873,629"
2002.12.18,355,400,345,380,"868,339,261"
2002.12.20,360,380,325,325,"593,453,813"
2002.12.23,315,340,310,315,"365,716,675"
2002.12.24,320,325,290,295,"319,627,743"
2002.12.26,290,315,285,285,"454,382,157"
2002.12.27,285,310,280,285,"454,116,395"
2002.12.30,290,300,270,280,"258,891,766"
2003.1.2,305,320,295,320,"312,319,310"
2003.1.3,340,350,315,330,"492,958,780"
2003.1.6,335,340,320,325,"235,616,953"
2003.1.7,335,340,305,305,"209,475,913"
2003.1.8,305,315,300,300,"163,405,014"
2003.1.9,295,310,290,295,"184,934,820"
2003.1.10,300,305,280,290,"201,953,207"
2003.1.13,290,330,285,325,"463,606,924"
2003.1.14,315,320,300,310,"323,276,647"
2003.1.15,310,320,300,305,"183,548,600"
2003.1.16,295,305,295,295,"133,629,673"
2003.1.17,290,300,290,290,"122,189,607"
2003.1.20,285,300,285,295,"177,271,497"
2003.1.21,300,300,285,295,"111,439,610"
2003.1.22,290,300,285,290,"213,109,614"
2003.1.23,290,300,280,285,"197,548,700"
2003.1.24,290,290,270,275,"125,062,592"
2003.1.27,265,270,255,260,"103,377,713"
2003.1.28,255,265,255,255,"83,646,580"
2003.1.29,250,260,220,220,"248,834,219"
2003.1.30,225,245,220,235,"195,175,224"
2003.2.3,230,240,230,235,"107,187,477"
2003.2.4,235,270,230,270,"310,766,688"
2003.2.5,270,275,245,245,"387,285,883"
2003.2.6,245,255,235,240,"128,447,380"
2003.2.7,235,240,230,230,"112,930,188"
2003.2.10,225,235,220,230,"110,279,280"
2003.2.11,230,240,220,225,"143,758,614"
2003.2.12,225,230,220,225,"71,437,861"
2003.2.13,225,230,220,220,"67,356,788"
2003.2.14,220,235,220,225,"175,413,536"
2003.2.17,235,250,230,245,"230,795,610"
2003.2.18,240,245,230,235,"159,630,648"
2003.2.19,240,245,230,230,"131,740,463"
2003.2.20,230,260,230,260,"537,758,320"
2003.2.21,260,265,235,240,"436,286,948"
2003.2.24,240,245,230,235,"173,681,154"
2003.2.25,230,235,220,220,"154,340,960"
2003.2.26,220,225,200,210,"224,204,872"
2003.2.27,205,210,200,205,"106,572,010"
2003.2.28,210,215,200,200,"116,709,766"
2003.3.3,200,210,200,205,"111,169,432"
2003.3.4,205,205,195,195,"74,101,250"
2003.3.5,190,200,185,190,"156,535,387"
2003.3.6,190,200,185,190,"112,938,963"
2003.3.7,185,190,180,180,"85,955,168"
2003.3.10,180,185,170,170,"93,946,976"
2003.3.11,160,170,160,160,"120,032,346"
2003.3.12,160,175,160,170,"178,325,562"
2003.3.13,170,175,160,165,"89,581,589"
2003.3.14,175,180,165,165,"108,166,784"
2003.3.17,160,165,145,145,"133,193,025"
2003.3.18,155,160,150,150,"78,004,277"
2003.3.19,150,155,145,145,"69,695,620"
2003.3.20,145,165,145,165,"316,356,293"
2003.3.21,170,175,160,165,"149,625,270"
2003.3.24,170,175,150,155,"155,868,381"
2003.3.25,145,150,140,145,"100,802,063"
2003.3.26,145,150,125,135,"253,841,754"
2003.3.27,135,135,135,135,0
2003.3.28,135,135,135,135,0
2003.3.31,135,135,135,135,0
2003.4.1,135,135,135,135,0
2003.4.2,135,135,135,135,0
2003.4.3,135,135,135,135,0
2003.4.4,135,135,135,135,0
2003.4.7,135,135,135,135,0
2003.4.8,135,135,135,135,0
2003.4.9,135,135,135,135,0
2003.4.10,135,135,135,135,0
2003.4.11,135,135,135,135,0
2003.4.14,"2,650","3,045","2,630","3,045","12,165,572"
2003.4.15,"3,500","3,500","3,500","3,500","3,424,095"
2003.4.16,"4,025","4,025","4,025","4,025","870,285"
2003.4.17,"4,480","4,625","4,230","4,420","45,033,496"
2003.4.18,"4,450","4,960","4,060","4,580","87,623,876"
2003.4.21,"4,530","4,805","4,270","4,430","30,564,828"
2003.4.22,"4,400","4,420","4,130","4,140","18,069,444"
2003.4.23,"4,190","4,295","3,870","3,870","15,042,874"
2003.4.24,"3,950","4,250","3,875","3,880","23,499,709"
2003.4.25,"3,730","3,800","3,300","3,300","19,217,347"
2003.4.28,"3,120","3,495","3,075","3,215","16,080,714"
2003.4.29,"3,350","3,395","3,235","3,250","10,488,879"
2003.4.30,"3,250","3,400","3,145","3,230","14,493,509"
2003.5.2,"3,300","3,330","3,150","3,230","8,071,618"
2003.5.6,"3,330","3,710","3,290","3,610","42,501,290"
2003.5.7,"3,675","3,745","3,450","3,490","20,283,379"
2003.5.9,"3,555","3,670","3,470","3,615","14,384,732"
2003.5.12,"3,740","4,155","3,730","4,155","27,993,814"
2003.5.13,"4,380","4,555","4,100","4,100","45,146,633"
2003.5.14,"4,180","4,450","4,120","4,350","25,582,127"
2003.5.15,"4,325","4,330","3,905","3,960","17,025,526"
2003.5.16,"3,865","4,045","3,800","3,800","10,963,375"
2003.5.19,"3,600","3,700","3,350","3,390","15,780,058"
2003.5.20,"3,180","3,515","3,150","3,440","15,156,749"
2003.5.21,"3,405","3,520","3,405","3,420","8,514,816"
2003.5.22,"3,390","3,470","3,270","3,280","9,760,865"
2003.5.23,"3,380","3,770","3,365","3,770","24,242,734"
2003.5.26,"3,900","4,275","3,755","3,800","49,527,908"
2003.5.27,"3,935","4,075","3,750","3,900","16,606,421"
2003.5.28,"4,230","4,260","3,880","3,905","18,401,623"
2003.5.29,"3,850","4,015","3,800","3,800","12,965,601"
2003.5.30,"3,905","3,930","3,780","3,815","12,757,471"
2003.6.2,"3,915","4,110","3,915","3,960","18,865,550"
2003.6.3,"3,940","3,960","3,830","3,835","8,314,075"
2003.6.4,"3,900","3,930","3,795","3,845","7,458,248"
2003.6.5,"3,900","4,210","3,900","4,105","41,021,741"
2003.6.9,"4,110","4,160","3,995","4,055","16,723,973"
2003.6.10,"4,090","4,310","4,065","4,150","22,166,844"
2003.6.11,"4,280","4,325","4,185","4,230","19,392,659"
2003.6.12,"4,320","4,860","4,275","4,860","34,773,174"
2003.6.13,"5,140","5,580","5,080","5,580","17,513,406"
2003.6.16,"5,890","6,150","5,450","5,590","32,478,074"
2003.6.17,"5,900","6,420","5,650","6,090","56,158,263"
2003.6.18,"5,800","5,960","5,180","5,180","43,046,920"
2003.6.19,"5,330","5,950","5,330","5,950","55,326,942"
2003.6.20,"5,900","6,750","5,730","6,320","64,117,923"
2003.6.23,"6,320","6,560","5,910","6,160","40,876,521"
2003.6.24,"5,980","6,130","5,790","6,010","25,826,309"
2003.6.25,"6,070","6,410","6,040","6,060","35,551,981"
2003.6.26,"5,900","6,320","5,830","5,840","32,884,397"
2003.6.27,"6,120","6,240","5,850","5,930","21,444,199"
2003.6.30,"5,900","5,960","5,690","5,790","12,944,766"
2003.7.1,"5,710","5,970","5,710","5,900","17,310,743"
2003.7.2,"6,100","6,700","6,090","6,700","48,933,752"
2003.7.3,"7,090","7,290","6,740","6,810","34,947,679"
2003.7.4,"6,750","7,430","6,560","7,300","37,080,702"
2003.7.7,"7,560","8,100","7,280","8,050","41,132,141"
2003.7.8,"8,420","8,550","7,830","7,830","33,352,087"
2003.7.9,"7,990","8,220","7,720","7,980","27,652,702"
2003.7.10,"7,950","8,170","7,830","7,960","16,151,831"
2003.7.11,"7,800","8,130","7,770","8,060","17,730,233"
2003.7.14,"8,200","9,260","8,190","9,260","45,581,534"
2003.7.15,"9,380","9,920","8,950","9,150","51,949,688"
2003.7.16,"9,680","10,000","9,450","9,740","42,482,959"
2003.7.18,"9,330","9,890","9,270","9,630","21,997,360"
2003.7.21,"9,850","9,980","8,350","8,860","31,216,159"
2003.7.22,"8,760","9,270","7,960","8,780","44,982,925"
2003.7.23,"9,080","9,170","8,400","8,490","31,493,303"
2003.7.24,"8,000","8,600","7,900","8,330","35,117,806"
2003.7.25,"8,200","8,400","7,710","7,710","19,227,327"
2003.7.28,"8,010","8,090","7,330","7,480","26,822,234"
2003.7.29,"7,390","7,440","6,870","7,070","37,534,085"
2003.7.30,"7,120","7,450","7,120","7,440","23,982,872"
2003.7.31,"7,430","7,520","7,180","7,390","18,779,732"
2003.8.1,"7,620","8,490","7,480","8,490","51,435,719"
2003.8.4,"8,300","8,770","8,230","8,430","32,163,755"
2003.8.5,"8,660","9,690","8,660","9,310","58,087,545"
2003.8.6,"9,150","9,580","8,800","9,580","36,074,182"
2003.8.7,"9,720","9,890","9,350","9,350","30,238,055"
2003.8.8,"9,350","9,450","8,800","8,800","22,321,758"
2003.8.11,"8,660","9,200","8,190","9,000","39,234,569"
2003.8.12,"9,300","9,520","8,750","8,900","35,352,983"
2003.8.13,"8,800","9,240","8,670","8,900","26,805,688"
2003.8.14,"8,950","9,030","8,630","8,640","19,233,115"
2003.8.18,"8,560","8,920","8,270","8,270","17,142,666"
2003.8.19,"8,650","9,200","8,530","8,870","40,582,536"
2003.8.20,"9,010","9,040","8,350","8,350","24,857,574"
2003.8.21,"8,350","8,610","8,160","8,390","15,948,991"
2003.8.22,"8,530","8,610","8,010","8,080","14,310,107"
2003.8.25,"8,040","8,400","7,970","8,130","15,570,984"
2003.8.26,"8,010","8,240","7,860","7,870","11,910,792"
2003.8.27,"7,900","8,010","7,660","7,720","12,956,159"
2003.8.28,"7,980","8,300","7,860","8,060","20,574,369"
2003.8.29,"8,150","8,230","7,850","7,970","10,370,368"
2003.9.1,"8,100","8,370","8,070","8,140","14,590,182"
2003.9.2,"8,340","9,120","8,170","9,060","51,189,365"
2003.9.3,"9,010","9,060","8,410","8,420","21,391,750"
2003.9.4,"8,600","8,680","8,090","8,210","15,326,523"
2003.9.5,"8,310","8,490","8,150","8,150","14,053,791"
